timestamp,open,high,low,close,volume,year,month,day
2022-01-01 00:00:00+00:00,3676.22,3695.41,3676.22,3690.09,1363.457,2022,1,1
2022-01-01 00:05:00+00:00,3690.12,3705.9,3686.7,3696.55,862.5494,2022,1,1
2022-01-01 00:10:00+00:00,3696.55,3699.81,3686.7,3691.9,753.5524,2022,1,1
2022-01-01 00:15:00+00:00,3691.9,3693.35,3685.83,3689.51,438.4134,2022,1,1
2022-01-01 00:20:00+00:00,3689.51,3699.58,3688.6,3699.45,372.5966,2022,1,1
2022-01-01 00:25:00+00:00,3699.45,3699.84,3695.0,3697.71,323.7281,2022,1,1
2022-01-01 00:30:00+00:00,3697.71,3702.45,3694.47,3700.98,341.4263,2022,1,1
2022-01-01 00:35:00+00:00,3700.98,3712.48,3700.79,3708.69,1098.9323,2022,1,1
2022-01-01 00:40:00+00:00,3708.69,3718.08,3707.35,3714.52,1040.0627,2022,1,1
2022-01-01 00:45:00+00:00,3714.23,3730.0,3711.42,3722.93,1359.6875,2022,1,1
2022-01-01 00:50:00+00:00,3722.94,3725.22,3719.64,3722.24,699.0861,2022,1,1
2022-01-01 00:55:00+00:00,3721.85,3724.83,3721.11,3723.04,369.8822,2022,1,1
2022-01-01 01:00:00+00:00,3723.04,3723.45,3714.16,3714.95,720.4097,2022,1,1
2022-01-01 01:05:00+00:00,3714.96,3724.02,3714.1,3721.21,785.9426,2022,1,1
2022-01-01 01:10:00+00:00,3721.21,3728.0,3721.21,3727.6,780.5855,2022,1,1
2022-01-01 01:15:00+00:00,3727.61,3746.61,3726.09,3743.85,1712.1969,2022,1,1
2022-01-01 01:20:00+00:00,3743.86,3748.45,3734.7,3739.19,844.8929,2022,1,1
2022-01-01 01:25:00+00:00,3739.2,3741.11,3733.96,3737.77,474.6077,2022,1,1
2022-01-01 01:30:00+00:00,3737.77,3741.63,3734.11,3738.65,605.8777,2022,1,1
2022-01-01 01:35:00+00:00,3738.65,3743.02,3735.0,3736.71,521.9854,2022,1,1
2022-01-01 01:40:00+00:00,3736.72,3736.72,3732.47,3733.82,322.3087,2022,1,1
2022-01-01 01:45:00+00:00,3733.83,3734.22,3725.6,3727.19,437.0514,2022,1,1
2022-01-01 01:50:00+00:00,3727.18,3733.28,3725.0,3726.39,747.6929,2022,1,1
2022-01-01 01:55:00+00:00,3726.24,3728.13,3722.23,3724.89,1044.2055,2022,1,1
2022-01-01 02:00:00+00:00,3724.88,3730.18,3724.49,3730.18,265.1809,2022,1,1
2022-01-01 02:05:00+00:00,3730.18,3730.33,3725.09,3725.46,389.5296,2022,1,1
2022-01-01 02:10:00+00:00,3725.46,3728.11,3723.0,3726.49,515.5142,2022,1,1
2022-01-01 02:15:00+00:00,3726.58,3738.47,3726.54,3735.78,761.696,2022,1,1
2022-01-01 02:20:00+00:00,3735.79,3736.32,3729.25,3730.51,423.7135,2022,1,1
2022-01-01 02:25:00+00:00,3730.51,3732.99,3728.5,3729.16,224.7952,2022,1,1
2022-01-01 02:30:00+00:00,3729.16,3730.16,3725.16,3726.39,243.681,2022,1,1
2022-01-01 02:35:00+00:00,3726.69,3727.41,3722.23,3726.09,323.4215,2022,1,1
2022-01-01 02:40:00+00:00,3726.09,3729.34,3725.15,3728.44,234.2856,2022,1,1
2022-01-01 02:45:00+00:00,3728.44,3732.1,3728.28,3730.7,154.8775,2022,1,1
2022-01-01 02:50:00+00:00,3730.81,3733.99,3727.49,3732.21,694.6677,2022,1,1
2022-01-01 02:55:00+00:00,3732.21,3736.52,3726.46,3728.32,797.0904,2022,1,1
2022-01-01 03:00:00+00:00,3728.41,3730.1,3721.84,3725.82,336.0636,2022,1,1
2022-01-01 03:05:00+00:00,3725.84,3729.03,3724.07,3727.27,494.7077,2022,1,1
2022-01-01 03:10:00+00:00,3727.28,3729.95,3726.34,3729.14,195.1731,2022,1,1
2022-01-01 03:15:00+00:00,3729.14,3737.0,3727.27,3735.39,246.0144,2022,1,1
2022-01-01 03:20:00+00:00,3735.39,3735.88,3726.96,3726.96,365.205,2022,1,1
2022-01-01 03:25:00+00:00,3726.97,3731.07,3726.83,3729.0,225.9417,2022,1,1
2022-01-01 03:30:00+00:00,3729.01,3731.69,3726.81,3730.95,341.5324,2022,1,1
2022-01-01 03:35:00+00:00,3730.94,3731.68,3728.7,3729.96,227.7938,2022,1,1
2022-01-01 03:40:00+00:00,3729.96,3732.46,3729.96,3731.32,155.6095,2022,1,1
2022-01-01 03:45:00+00:00,3731.33,3731.9,3726.89,3727.11,301.1705,2022,1,1
2022-01-01 03:50:00+00:00,3727.11,3729.16,3723.68,3728.42,304.1774,2022,1,1
2022-01-01 03:55:00+00:00,3728.41,3728.76,3722.83,3723.96,349.7962,2022,1,1
2022-01-01 04:00:00+00:00,3723.96,3727.14,3723.5,3726.39,331.3446,2022,1,1
2022-01-01 04:05:00+00:00,3726.39,3728.07,3723.61,3725.19,236.3776,2022,1,1
2022-01-01 04:10:00+00:00,3725.19,3725.19,3710.88,3713.05,868.779,2022,1,1
2022-01-01 04:15:00+00:00,3713.05,3717.79,3712.14,3714.39,702.959,2022,1,1
2022-01-01 04:20:00+00:00,3714.38,3719.6,3711.99,3714.65,944.1702,2022,1,1
2022-01-01 04:25:00+00:00,3714.29,3719.22,3714.26,3716.2,519.7899,2022,1,1
2022-01-01 04:30:00+00:00,3716.2,3717.31,3712.8,3713.36,256.8242,2022,1,1
2022-01-01 04:35:00+00:00,3713.36,3715.31,3708.6,3714.55,766.1022,2022,1,1
2022-01-01 04:40:00+00:00,3714.54,3717.94,3712.56,3715.04,342.1679,2022,1,1
2022-01-01 04:45:00+00:00,3715.05,3721.53,3714.67,3721.53,365.3126,2022,1,1
2022-01-01 04:50:00+00:00,3721.53,3722.31,3715.95,3716.94,324.8707,2022,1,1
2022-01-01 04:55:00+00:00,3716.95,3716.95,3707.24,3708.21,458.5841,2022,1,1
2022-01-01 05:00:00+00:00,3708.2,3711.55,3706.57,3706.88,994.2582,2022,1,1
2022-01-01 05:05:00+00:00,3706.88,3706.88,3702.84,3704.38,294.0948,2022,1,1
2022-01-01 05:10:00+00:00,3704.37,3715.06,3704.37,3715.05,416.5157,2022,1,1
2022-01-01 05:15:00+00:00,3715.05,3716.18,3711.38,3715.17,199.063,2022,1,1
2022-01-01 05:20:00+00:00,3715.17,3753.52,3715.17,3753.42,2253.0311,2022,1,1
2022-01-01 05:25:00+00:00,3753.43,3758.0,3745.78,3750.69,1772.9313,2022,1,1
2022-01-01 05:30:00+00:00,3750.68,3765.27,3750.68,3758.51,1240.6783,2022,1,1
2022-01-01 05:35:00+00:00,3758.5,3761.85,3752.81,3754.5,728.3486,2022,1,1
2022-01-01 05:40:00+00:00,3754.5,3756.06,3743.86,3744.44,443.6132,2022,1,1
2022-01-01 05:45:00+00:00,3744.44,3744.45,3735.91,3740.34,349.399,2022,1,1
2022-01-01 05:50:00+00:00,3740.34,3740.57,3735.78,3738.04,231.1741,2022,1,1
2022-01-01 05:55:00+00:00,3738.04,3741.68,3728.6,3735.61,430.0983,2022,1,1
